,MB_CODE_2016,SSC_CODE_2016,SSC_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
18936,10916520000,13114,Packsaddle,1,New South Wales,2.2609
18943,11205318900,11557,Fowlers Gap,1,New South Wales,1909.5638
18949,10915740000,10604,Broughams Gate,1,New South Wales,1.0852
18966,10917220000,13504,Scotia,1,New South Wales,3.9303
18977,11205294600,13545,Silverton (NSW),1,New South Wales,3.4530000000000003
18987,10916320000,13242,Pooncarie,1,New South Wales,2.1536
18988,10916390000,12358,Little Topar,1,New South Wales,0.5479999999999999
19014,10201250000,11991,Ivanhoe (NSW),1,New South Wales,1.2205
19024,11204420300,13693,Sunset Strip (NSW),1,New South Wales,3.5132
19080,10203550000,12740,Mossgiel,1,New South Wales,117.5739
19116,10825430000,10190,Baradine,1,New South Wales,0.5944
19130,11204415100,11043,Coonabarabran,1,New South Wales,0.0307
19163,10824730000,10372,Binnaway,1,New South Wales,0.0245
19175,10825050000,12570,Mendooran,1,New South Wales,73.8204
19179,10824900000,11024,Coolah,1,New South Wales,0.1126
19200,11205319200,10646,Bugaldie,1,New South Wales,106.6046
19201,10825480000,11717,Goorianawa,1,New South Wales,197.3378
19202,10825470000,10221,Barwon,1,New South Wales,222.6753
19219,10825241000,14195,Wattle Springs,1,New South Wales,231.1416
19220,10823940000,13750,Tannabar,1,New South Wales,237.1932
19221,10825242000,11728,Gowang,1,New South Wales,212.30599999999998
19222,11021220000,11198,Dandry,1,New South Wales,18.9452
19230,10825490000,13385,Rocky Glen,1,New South Wales,381.5492
19231,10825520000,12892,Napier Lane,1,New South Wales,256.6288
19232,10825410000,11706,Goolhi,1,New South Wales,31.9036
19234,10825510000,12969,Nombi,1,New South Wales,346.7237
19235,11209612000,14001,Ulamambri,1,New South Wales,61.1008
19243,10823880000,13396,Ropers Road,1,New South Wales,124.3815
19244,10823910000,10462,Bomera,1,New South Wales,339.0244
19245,10824680000,13743,Tambar Springs,1,New South Wales,9.7815
19248,10825550000,10540,Box Ridge,1,New South Wales,251.5633
19249,10825540000,13276,Purlewaugh,1,New South Wales,343.3064
19251,10825570000,13259,Premer,1,New South Wales,32.5035
19252,10824800000,12587,Merrygoen,1,New South Wales,181.6985
19254,10825351000,12668,Mollyan,1,New South Wales,243.8895
19255,10823890000,14214,Weetaliba,1,New South Wales,222.8432
19258,10825352000,12919,Neilrex,1,New South Wales,164.8943
19259,10825353000,14472,Yarragrin,1,New South Wales,199.7301
19284,10824030000,12097,Kenebri,1,New South Wales,88.2154
19295,10243370000,11296,Dubbo,1,New South Wales,0.1665
19876,10246811000,13801,Terramungamine,1,New South Wales,20.9232
19879,10246530000,10583,Brocklehurst,1,New South Wales,57.8058
19880,10835790000,13798,Terrabella,1,New South Wales,24.5408
19881,10246371000,10296,Benolong,1,New South Wales,51.6377
19883,10246180000,13908,Toongi,1,New South Wales,190.3394
19885,10246330000,14121,Wambangalang,1,New South Wales,184.8566
19887,10149690000,13069,Obley,1,New South Wales,48.6843
19921,10246730000,13326,Rawsonville,1,New South Wales,55.2443
19929,10246680000,14373,Wongarbon,1,New South Wales,0.3395
19947,10836160000,11406,Elong Elong,1,New South Wales,2.4546
19948,10835431000,11694,Gollan,1,New South Wales,99.5892
19953,11020780000,11713,Goonoo Forest,1,New South Wales,38.2406
19966,10246801000,11456,Eumungerie,1,New South Wales,47.2012
19970,10246802000,12665,Mogriguy,1,New South Wales,38.3592
19977,10244900000,12641,Minore,1,New South Wales,6.2522
19986,10835610000,10161,Ballimore,1,New South Wales,14.7068
19994,10279830000,11619,Gilgandra,1,New South Wales,0.1379
20006,10279871000,10157,Balladoran,1,New South Wales,151.3794
20007,10279581000,12121,Kickabil,1,New South Wales,303.4666
20010,10806150000,10975,Collie (NSW),1,New South Wales,0.0299
20017,10806580000,12583,Merrigal,1,New South Wales,171.7972
20019,10279470000,10084,Armatree,1,New South Wales,0.4228
20021,10280010000,11166,Curban,1,New South Wales,238.7006
20026,10279850000,13911,Tooraweenah,1,New South Wales,0.0638
20029,10279950000,13899,Tonderburine,1,New South Wales,135.8762
20037,11001570000,10560,Breelong,1,New South Wales,14.0389
20039,10279932000,10338,Biddon,1,New South Wales,97.0503
20047,10279380000,10241,Bearbong,1,New South Wales,294.1304
20081,10538420000,12911,Narromine,1,New South Wales,0.2975
20087,10538560000,10715,Burroway,1,New South Wales,93.8131
20090,10538500000,13932,Trangie,1,New South Wales,0.0718
20161,10538510000,13896,Tomingley,1,New South Wales,27.0758
20168,10538820000,11197,Dandaloo,1,New South Wales,177.8436
20171,10806670000,10858,Cathundral,1,New South Wales,224.2508
20176,10538852000,10674,Bundemar,1,New South Wales,142.6467
20177,10538851000,11627,Gin Gin (NSW),1,New South Wales,409.6043
20186,11205410200,10067,Apsley (NSW),1,New South Wales,9.7234
20187,11205727200,14221,Wellington (NSW),1,New South Wales,7.4931
20188,10835582000,13020,North Yeoval,1,New South Wales,1.7744
20190,10835731000,10997,Comobella,1,New South Wales,68.4917
20193,11205174300,12832,Mumbil,1,New South Wales,0.0895
20231,11205061000,13680,Stuart Town,1,New South Wales,0.1938
20232,10835750000,12690,Mookerawa,1,New South Wales,60.6688
20235,10835760000,12746,Mount Aquila,1,New South Wales,30.9416
20236,11205263800,11452,Euchareena,1,New South Wales,248.4803
20239,10835560000,11492,Farnham,1,New South Wales,27.570999999999998
20242,10835931000,12241,Lake Burrendong,1,New South Wales,40.6196
20243,10836100000,11292,Dripstone,1,New South Wales,70.3167
20249,10835710000,11462,Eurimbla,1,New South Wales,94.1859
20250,10835720000,11162,Cundumbul,1,New South Wales,74.3106
20252,11205314800,10142,Bakers Swamp,1,New South Wales,81.8473
20253,10836740000,12933,Neurea,1,New South Wales,121.5046
20264,10835851000,12747,Mount Arthur,1,New South Wales,51.0276
20266,10835590000,13241,Ponto,1,New South Wales,67.6423
20267,10835810000,14119,Walmer (NSW),1,New South Wales,119.9141
20268,10835400000,11171,Curra Creek,1,New South Wales,91.3774
20269,10835390000,13696,Suntop,1,New South Wales,115.82799999999999
20270,10835690000,10091,Arthurville,1,New South Wales,72.5398
20271,10836810000,10525,Bournewood,1,New South Wales,116.045
20272,10836132000,12517,Maryvale (NSW),1,New South Wales,37.1219
20273,11205653500,11608,Geurie,1,New South Wales,46.4473
20276,11205291900,12685,Montefiores,1,New South Wales,6.4557
20279,10835680000,14471,Yarragal,1,New South Wales,82.9216
20280,10835770000,13608,Spicers Creek,1,New South Wales,214.3397
20281,10835841000,14430,Wuuluman,1,New South Wales,161.127
20282,10835844000,10435,Bodangora,1,New South Wales,42.4998
20359,10205492000,11778,Greta (NSW),1,New South Wales,0.1178
20377,10710400000,12401,Lower Belford,1,New South Wales,9.7981
20380,10710173000,10258,Belford,1,New South Wales,4.4146
20381,10710182000,10549,Branxton,1,New South Wales,3.6744
20385,10710410000,13236,Pokolbin,1,New South Wales,13.6142
20389,10495340000,10037,Allandale (NSW),1,New South Wales,4.2382
20390,10495330000,11857,Harpers Hill,1,New South Wales,2.4023
20393,10495650000,13100,Oswald,1,New South Wales,2.7638
20408,10206300000,12084,Keinbah,1,New South Wales,13.1674
20409,11015530000,12396,Lovedale,1,New South Wales,0.7933
20439,10207220000,11346,East Branxton,1,New South Wales,0.2294
20445,10209790000,13004,North Rothbury,1,New South Wales,0.1327
20466,10710161000,12291,Leconfield,1,New South Wales,8.5113
20467,10709820000,11196,Dalwood (Singleton - NSW),1,New South Wales,10.8504
20500,10206820000,10878,Cessnock,1,New South Wales,0.0509
20516,10206760000,13031,Nulkaba,1,New South Wales,0.253
20535,10209150000,10006,Aberdare,1,New South Wales,0.0475
20600,10204900000,12080,Kearsley,1,New South Wales,0.2617
20631,10203610000,10268,Bellbird,1,New South Wales,2.065
20767,10204270000,10269,Bellbird Heights,1,New South Wales,0.0617
20796,10207430000,11398,Ellalong,1,New South Wales,0.0584
20807,10207560000,12174,Kitchener,1,New South Wales,0.1025
20812,10207580000,10011,Abernethy,1,New South Wales,0.0891
20815,10209320000,12813,Mulbring,1,New South Wales,0.35200000000000004
20820,10204630000,13363,Richmond Vale,1,New South Wales,27.4926
20821,10204381000,13661,Stockrington,1,New South Wales,18.2807
20822,10204760000,10628,Buchanan (NSW),1,New South Wales,13.6696
20823,10208870000,12620,Millfield,1,New South Wales,0.0567
20832,10206560000,13162,Paxton,1,New South Wales,0.0504
20846,10209810000,10724,Buttai,1,New South Wales,7.0776
20847,11205669000,10385,Black Hill (NSW),1,New South Wales,7.9651
20852,10204320000,11407,Elrington,1,New South Wales,9.4009
20864,10204500000,12799,Mount Vincent,1,New South Wales,12.2165
20865,10209340000,10620,Brunkerville,1,New South Wales,3.6312
20871,11205305300,13083,Olney,1,New South Wales,4.8464
20873,10208030000,13302,Quorrobolong,1,New South Wales,13.1391
20883,11015860000,11007,Congewai,1,New South Wales,6.0774
20887,10203820000,12798,Mount View,1,New South Wales,6.273
20888,10203760000,11779,Greta Main,1,New South Wales,3.0028
20889,10208930000,13179,Pelton,1,New South Wales,4.1152
20895,11015610000,10868,Cedar Creek (Cessnock - NSW),1,New South Wales,0.722
20900,10209820000,13713,Sweetmans Creek,1,New South Wales,10.5873
20907,11015820000,11081,Corrabare,1,New South Wales,21.5649
20915,10204050000,12899,Narone Creek,1,New South Wales,4.4758
20916,10204240000,13163,Paynes Crossing,1,New South Wales,45.8647
20921,10205550000,12237,Laguna,1,New South Wales,16.8657
20922,11205469600,14355,Wollombi,1,New South Wales,1.8145
20932,10204070000,14180,Watagan,1,New South Wales,10.448
20933,10204660000,14505,Yengo National Park,1,New South Wales,69.9353
20939,11015920000,12855,Murrays Run,1,New South Wales,0.2555
20942,10204570000,10634,Bucketty,1,New South Wales,7.352
20950,10205120000,11186,Dairy Arm,1,New South Wales,22.2368
20953,10203970000,11504,Fernances Crossing,1,New South Wales,14.5761
20964,10247590000,10920,Clarence Town,1,New South Wales,0.134
20985,10247942000,11320,Dungog,1,New South Wales,0.0912
20988,10247700000,10291,Bendolba,1,New South Wales,0.0473
20995,10248422000,13719,Tabbil Creek,1,New South Wales,0.9365
21038,10248181000,13159,Paterson (NSW),1,New South Wales,1.4319
21041,10248145000,13885,Tocal (NSW),1,New South Wales,16.8027
21042,10248144000,14207,Webbers Creek,1,New South Wales,35.0788
21049,10247251000,12511,Martins Creek,1,New South Wales,0.9670000000000001
21055,10248240000,13920,Torryburn (Dungog - NSW),1,New South Wales,11.4002
21056,10247170000,11525,Fishers Hill,1,New South Wales,14.5389
21058,10247370000,14063,Vacy,1,New South Wales,5.9922
21059,10247160000,13686,Summer Hill (Dungog - NSW),1,New South Wales,44.9921
21060,10247362000,11350,East Gresford,1,New South Wales,5.5651
21061,11204973200,11777,Gresford,1,New South Wales,53.5966
21063,10247361000,12311,Lewinsbrook,1,New South Wales,28.6496
21064,10248101000,13678,Stroud Hill,1,New South Wales,15.5098
21065,10247020000,12446,Main Creek,1,New South Wales,9.9166
21069,10247050000,11553,Fosterton,1,New South Wales,19.7972
21073,11001380000,10824,Carrabolla,1,New South Wales,16.7503
21075,10246880000,14013,Upper Allyn,1,New South Wales,98.0181
21076,10246910000,12392,Lostock,1,New South Wales,39.4508
21079,10246980000,12787,Mount Rivers,1,New South Wales,31.9312
21084,10247070000,10042,Allynbrook,1,New South Wales,34.1815
21085,10247080000,11836,Halton,1,New South Wales,54.5698
21086,10247090000,11373,Eccleston,1,New South Wales,54.7588
21087,10247130000,10171,Bandon Grove,1,New South Wales,24.2927
21088,10247750000,12846,Munni,1,New South Wales,43.2932
21089,10247010000,10900,Chichester (NSW),1,New South Wales,0.5611
21090,10247120000,14009,Underbank,1,New South Wales,50.6865
21091,10248332000,13464,Salisbury (NSW),1,New South Wales,10.3694
21100,10247932000,11848,Hanleys Creek,1,New South Wales,15.9936
21105,10248440000,13685,Sugarloaf (NSW),1,New South Wales,31.8523
21110,10246920000,10368,Bingleburra,1,New South Wales,68.7338
21112,10247641000,10766,Cambra,1,New South Wales,57.5529
21113,10247642000,11532,Flat Tops,1,New South Wales,18.2243
21114,10248251000,14339,Wirragulla,1,New South Wales,20.2345
21115,10246970000,12508,Marshdale,1,New South Wales,22.5253
21116,10248110000,11650,Glen Martin,1,New South Wales,38.3921
21117,10247800000,10035,Alison (Dungog - NSW),1,New South Wales,19.2707
21118,10248270000,14111,Wallarobba,1,New South Wales,18.468
21119,10248390000,11906,Hilldale,1,New South Wales,8.3545
21121,10248252000,14110,Wallaringa,1,New South Wales,26.6736
21149,10247030000,11652,Glen Oak,1,New South Wales,15.1375
21155,10247060000,11654,Glen William,1,New South Wales,15.4836
21158,10248310000,10596,Brookfield (NSW),1,New South Wales,11.3674
21173,10209580000,10010,Abermain,1,New South Wales,0.0094
21179,10209600000,14262,Weston (NSW),1,New South Wales,0.0671
21183,10205411000,12221,Kurri Kurri,1,New South Wales,0.1526
21241,10206910000,13647,Stanford Merthyr,1,New South Wales,0.0116
21251,10205311000,13177,Pelaw Main,1,New South Wales,0.0534
21276,10206920000,11888,Heddon Greta,1,New South Wales,0.0463
21312,10203850000,12917,Neath,1,New South Wales,1.933
21399,11204919000,10932,Cliftleigh,1,New South Wales,1.6085
21407,11015580000,13499,Sawyers Gully,1,New South Wales,1.8325
21408,10204112000,12416,Loxford,1,New South Wales,1.5555
21426,10711822000,11955,Hunterview,1,New South Wales,0.0325
21434,10710630000,13337,Redbournberry,1,New South Wales,0.0777
21435,10709000000,13549,Singleton (NSW),1,New South Wales,0.0511
21474,10995770000,13551,Singleton Military Area,1,New South Wales,6.3297
21475,10710423000,14279,Whittingham,1,New South Wales,6.2289
21481,10710293000,14441,Wylies Flat,1,New South Wales,8.9489
21482,10710294000,11729,Gowrie (Singleton - NSW),1,New South Wales,2.6514
21483,10710291000,11837,Hambledon Hill,1,New South Wales,4.1528
21484,10710292000,11676,Glenridding,1,New South Wales,9.067
21485,11204402200,13550,Singleton Heights,1,New South Wales,0.3716
21489,10709921000,13372,Rixs Creek,1,New South Wales,11.8719
21490,10709922000,13066,Obanvale,1,New South Wales,3.1488
21491,10711960000,14193,Wattle Ponds,1,New South Wales,7.1733
21542,10711760000,11502,Fern Gully,1,New South Wales,3.4165
21568,10711290000,11324,Dunolly (NSW),1,New South Wales,1.0378
21586,11204402800,12541,McDougalls Hill,1,New South Wales,0.9957
21605,10711200000,11213,Darlington (Singleton - NSW),1,New South Wales,0.0277
21670,10709610000,10590,Broke (NSW),1,New South Wales,0.0962
21685,10709520000,11541,Fordwich,1,New South Wales,23.6771
21688,10710021000,11726,Gouldsville,1,New South Wales,5.3327
21690,11208370000,14152,Warkworth,1,New South Wales,137.3508
21691,10712070000,12794,Mount Thorley,1,New South Wales,1.4709999999999999
21695,10710022000,12382,Long Point (Singleton - NSW),1,New South Wales,7.5442
21698,10996390000,13279,Putty,1,New South Wales,22.0661
21699,10709260000,11948,Howes Valley,1,New South Wales,60.5908
21700,10995880000,11590,Garland Valley,1,New South Wales,3.3345
21718,10709460000,12612,Milbrodale,1,New South Wales,63.1201
21744,10709910000,10651,Bulga (NSW),1,New South Wales,25.2861
21751,10709290000,11288,Doyles Creek,1,New South Wales,11.9689
21752,10996340000,12021,Jerrys Plains,1,New South Wales,1.2029
21754,10709350000,10066,Appletree Flat,1,New South Wales,1.2594
21755,10709340000,11329,Dural (Singleton - NSW),1,New South Wales,6.779
21778,10710250000,12448,Maison Dieu,1,New South Wales,4.6211
21780,10709930000,10762,Camberwell (NSW),1,New South Wales,0.2765
21782,10709710000,13322,Ravensworth (NSW),1,New South Wales,28.4925
21784,10709952000,11671,Glennies Creek,1,New South Wales,13.6217
21785,10709700000,12317,Liddell,1,New South Wales,7.6343
21788,11209460000,11885,Hebden,1,New South Wales,61.0354
21791,10710040000,12298,Lemington,1,New South Wales,52.0279
21793,10709690000,11949,Howick (NSW),1,New South Wales,50.8681
21794,10710110000,10567,Bridgman,1,New South Wales,17.4319
21796,10708860000,11485,Falbrook,1,New South Wales,16.1616
21797,10709770000,11716,Goorangoola,1,New South Wales,83.8937
21798,10709870000,11765,Greenlands (Singleton - NSW),1,New South Wales,44.1438
21800,10712091000,12604,Middle Falbrook,1,New South Wales,11.0711
21803,10712110000,10533,Bowmans Creek,1,New South Wales,23.54
21804,10709750000,12789,Mount Royal,1,New South Wales,28.2042
21805,10709850000,10833,Carrowbrook,1,New South Wales,46.1427
21808,10708840000,12781,Mount Olive (Singleton - NSW),1,New South Wales,15.5075
21809,10708830000,13633,St Clair (Singleton - NSW),1,New South Wales,31.1169
21814,10710070000,14257,Westbrook (NSW),1,New South Wales,33.119
21815,10710060000,13342,Reedy Creek (NSW),1,New South Wales,24.4383
21818,10709800000,12646,Mirannie,1,New South Wales,101.0065
21819,10710211000,13424,Roughit,1,New South Wales,11.0341
21820,10710202000,10344,Big Ridge,1,New South Wales,2.5331
21821,10710201000,10942,Clydesdale (NSW),1,New South Wales,6.0284
21822,10709060000,11340,Dyrring,1,New South Wales,29.5717
21823,10709070000,13514,Sedgefield,1,New South Wales,14.7526
21824,10710212000,13507,Scotts Flat,1,New South Wales,7.3492
21825,10709080000,12651,Mitchells Flat,1,New South Wales,18.102999999999998
21827,10710220000,11660,Glendon,1,New South Wales,10.684000000000001
21828,10710190000,11392,Elderslie (Singleton - NSW),1,New South Wales,19.8485
21829,10709810000,12263,Lambs Valley (Singleton - NSW),1,New South Wales,47.6415
21830,10709830000,13648,Stanhope (NSW),1,New South Wales,38.5845
21831,10710150000,11661,Glendon Brook,1,New South Wales,35.5391
21835,10500352000,12449,Maitland (NSW),1,New South Wales,0.0175
21853,10495400000,13591,South Maitland,1,New South Wales,0.0384
21862,10499830000,11624,Gillieston Heights,1,New South Wales,0.0438
21864,11205817800,12395,Louth Park,1,New South Wales,0.3427
21877,10499590000,11939,Horseshoe Bend,1,New South Wales,0.0596
